Student_ID,Hours_Study,Sleep_Hours,Internships,Projects,CGPA,Placement_Score,Placed
STU_2003,4.1,8.1,1,1,,100.0,1
STU_2004,4.9,6.9,2,2,8.05,100.0,0
STU_2005,2.1,8.0,2,4,7.64,100.0,1
STU_2006,5.9,8.1,2,4,9.71,100.0,1
STU_2007,5.5,9.1,2,4,5.78,100.0,1
STU_2008,4.0,,0,3,6.09,100.0,1
STU_2009,6.7,8.8,2,1,5.79,100.0,1
STU_2010,7.2,8.9,1,3,9.24,100.0,1
STU_2011,2.6,7.5,2,5,8.42,100.0,1
STU_2012,4.1,7.2,2,2,6.16,100.0,1
STU_2013,,8.2,0,3,7.65,100.0,1
STU_2014,3.8,8.1,3,1,,100.0,1
STU_2015,7.0,6.8,2,5,5.15,100.0,1
STU_2016,5.2,7.7,1,7,8.03,100.0,1
STU_2017,5.0,7.2,2,4,6.39,100.0,1
STU_2018,1.9,6.2,3,1,8.65,100.0,1
STU_2019,6.6,8.7,4,3,6.42,100.0,1
STU_2020,3.3,7.3,4,5,8.06,100.0,1
STU_2021,5.6,9.7,1,3,9.35,100.0,1
STU_2022,6.0,5.2,1,2,8.97,100.0,1
STU_2023,7.9,6.5,0,1,8.41,100.0,1
STU_2024,3.1,7.2,0,0,7.7,96.8,1
STU_2025,0.1,8.6,2,3,6.0,100.0,1
STU_2026,5.8,7.7,1,4,7.27,100.0,1
STU_2027,8.7,7.6,2,1,7.53,100.0,1
STU_2028,7.7,5.8,5,5,7.44,100.0,1
STU_2029,11.8,5.8,5,2,8.94,100.0,1
STU_2030,4.6,7.6,2,2,8.32,100.0,1
STU_2031,7.0,5.6,2,1,6.38,100.0,1
STU_2032,3.7,6.6,0,5,9.66,100.0,1
STU_2033,6.4,7.8,2,1,,100.0,1
STU_2034,6.4,6.0,2,1,8.98,100.0,1
STU_2035,7.4,9.1,0,0,8.95,100.0,1
STU_2036,10.5,8.7,2,3,10.29,100.0,1
STU_2037,6.2,5.3,1,4,8.02,100.0,1
STU_2038,4.6,6.1,4,4,7.33,100.0,1
STU_2039,5.5,4.5,0,3,7.36,100.0,1
STU_2040,2.3,6.3,3,2,9.6,100.0,1
STU_2041,4.2,8.1,6,3,6.22,100.0,1
STU_2042,4.8,6.7,4,1,6.75,100.0,1
STU_2043,4.6,,2,0,8.08,100.0,1
STU_2044,5.8,,2,0,7.62,100.0,1
STU_2045,4.0,8.2,1,4,8.96,100.0,0
STU_2046,7.5,6.5,2,1,6.19,100.0,1
STU_2047,5.5,7.2,2,4,7.72,100.0,1
STU_2048,5.5,7.1,2,2,7.58,100.0,1
STU_2049,4.9,5.7,2,3,6.51,100.0,1
STU_2050,5.8,5.8,3,1,8.85,100.0,1
STU_2051,7.0,8.4,1,1,7.69,100.0,1
STU_2052,7.8,7.7,1,1,10.0,100.0,1
STU_2053,4.3,8.5,0,3,6.81,100.0,1
STU_2054,5.0,7.6,2,2,7.36,100.0,1
STU_2055,3.1,7.4,1,4,6.57,100.0,1
STU_2056,4.0,5.1,1,4,8.84,100.0,1
STU_2057,4.6,6.9,2,3,9.04,100.0,1
STU_2058,7.1,7.2,2,1,9.82,100.0,1
STU_2059,6.0,9.5,3,5,8.32,100.0,1
STU_2060,5.8,8.0,1,5,7.39,100.0,1
STU_2061,7.0,9.0,3,3,7.24,100.0,1
STU_2062,5.3,7.9,3,2,8.39,100.0,1
STU_2063,6.2,6.3,2,6,8.04,100.0,1
STU_2064,5.3,7.3,4,2,7.59,100.0,1
STU_2065,6.0,7.5,1,3,7.49,100.0,1
STU_2066,4.5,6.1,3,2,9.21,100.0,1
STU_2067,1.1,6.7,3,5,7.28,100.0,1
STU_2068,,7.0,1,2,9.42,100.0,1
STU_2069,8.1,9.1,0,3,8.02,100.0,1
STU_2070,7.2,4.7,0,4,7.36,100.0,0
STU_2071,7.2,8.6,3,5,6.86,100.0,1
STU_2072,7.7,6.1,3,1,7.61,100.0,1
STU_2073,5.7,5.6,0,4,8.4,100.0,1
STU_2074,5.9,8.6,2,5,7.35,100.0,1
STU_2075,4.4,8.1,5,6,8.82,100.0,1
STU_2076,4.9,8.7,1,4,7.29,100.0,1
STU_2077,6.6,8.2,0,2,7.65,100.0,1
STU_2078,7.7,9.7,1,3,6.26,100.0,1
STU_2079,5.2,7.9,3,6,8.47,100.0,1
STU_2080,4.7,7.0,1,4,7.48,100.0,1
STU_2081,5.5,7.6,1,1,9.69,100.0,1
STU_2082,6.6,8.7,1,4,8.65,100.0,1
STU_2083,2.9,6.3,2,1,7.9,100.0,1
STU_2084,1.4,6.4,0,3,9.27,100.0,1
STU_2085,4.5,6.8,3,2,8.29,100.0,1
STU_2086,3.3,4.7,3,4,9.01,100.0,1
STU_2087,4.6,7.4,2,5,6.77,100.0,1
STU_2088,5.2,4.9,1,2,8.35,100.0,1
STU_2089,4.7,7.3,4,2,8.4,100.0,1
STU_2090,8.1,8.2,1,2,5.95,94.0,1
STU_2091,6.1,6.6,5,1,9.61,100.0,1
STU_2092,6.0,9.2,1,1,6.41,100.0,1
STU_2093,6.6,5.4,5,6,6.24,100.0,0
STU_2094,3.5,8.6,1,4,4.38,100.0,1
STU_2095,7.4,8.0,1,5,8.37,100.0,1
STU_2096,5.4,5.1,3,3,,100.0,1
STU_2097,6.7,10.5,1,3,7.18,100.0,1
STU_2098,3.6,7.1,1,1,8.81,100.0,1
STU_2099,5.4,6.1,2,2,10.0,89.8,0
STU_2100,7.0,5.5,3,6,7.05,100.0,1
STU_2101,6.2,6.9,0,4,,100.0,1
STU_2102,3.9,7.0,1,2,7.67,100.0,1
STU_2103,3.9,7.3,3,3,8.83,100.0,1
STU_2104,7.5,6.8,0,4,8.64,100.0,1
STU_2105,3.4,8.0,2,4,9.94,100.0,1
STU_2106,8.5,6.7,1,1,7.02,100.0,0
STU_2107,3.9,4.9,2,3,6.22,100.0,1
STU_2108,6.6,7.0,1,3,8.17,100.0,1
STU_2109,4.9,4.4,3,6,8.05,100.0,1
STU_2110,6.6,7.6,3,1,7.79,100.0,1
STU_2111,4.5,6.0,3,2,6.9,100.0,1
STU_2112,5.2,7.4,3,4,4.62,100.0,1
STU_2113,5.6,8.8,2,3,6.59,100.0,1
STU_2114,3.7,6.1,2,3,8.47,100.0,1
STU_2115,6.8,8.5,3,3,8.14,100.0,1
STU_2116,4.6,6.7,1,2,8.96,100.0,1
STU_2117,5.1,9.3,5,5,8.21,100.0,1
STU_2118,3.7,6.8,2,3,8.68,100.0,1
STU_2119,0.9,6.2,1,2,8.72,100.0,1
STU_2120,5.2,8.0,1,4,7.82,100.0,1
STU_2121,19.6,6.7,2,2,10.0,100.0,1
STU_2122,6.9,6.2,6,2,4.31,100.0,1
STU_2123,,6.6,3,5,7.01,100.0,0
STU_2124,5.0,7.1,1,4,7.06,100.0,1
STU_2125,5.5,8.8,5,3,7.67,100.0,1
STU_2126,6.5,4.9,3,5,6.68,100.0,1
STU_2127,3.4,7.2,5,3,8.93,100.0,1
STU_2128,7.5,7.9,2,2,6.74,100.0,1
STU_2129,6.8,7.4,0,4,9.12,100.0,1
STU_2130,6.8,8.8,0,4,6.65,100.0,1
STU_2131,6.3,7.1,1,2,7.08,100.0,0
STU_2132,5.5,7.0,2,3,6.98,100.0,1
STU_2133,6.7,7.9,3,4,7.2,100.0,1
STU_2134,6.6,7.3,2,3,9.21,100.0,1
STU_2135,4.9,6.7,2,3,7.41,100.0,1
STU_2136,4.5,7.8,3,5,7.44,100.0,1
STU_2137,5.7,6.4,1,2,6.91,100.0,1
STU_2138,8.3,6.5,6,2,7.49,100.0,1
STU_2139,6.6,6.6,0,2,10.0,100.0,1
STU_2140,2.9,8.8,2,3,7.54,100.0,0
STU_2141,5.8,3.3,5,4,7.62,100.0,1
STU_2142,5.6,7.7,0,3,9.02,100.0,1
STU_2143,5.8,7.2,1,3,8.13,100.0,1
STU_2144,5.9,5.2,0,0,6.42,100.0,1
STU_2145,5.1,7.6,1,3,7.7,100.0,1
STU_2146,8.2,7.8,6,5,7.15,100.0,1
STU_2147,2.6,7.9,2,5,8.43,100.0,1
STU_2148,4.0,4.0,2,3,7.92,100.0,1
STU_2149,5.3,8.8,1,5,9.16,100.0,1
STU_2150,2.5,6.3,1,5,6.91,100.0,1
STU_2151,5.2,8.0,1,3,7.57,100.0,1
STU_2152,8.5,8.1,1,3,6.52,100.0,1
STU_2153,5.5,6.1,1,4,7.75,100.0,1
STU_2154,5.9,8.0,0,3,5.96,86.1,1
STU_2155,3.2,6.7,2,3,8.19,100.0,1
STU_2156,4.4,4.7,1,1,7.73,93.0,1
STU_2157,9.6,8.6,1,1,10.0,100.0,1
STU_2158,4.9,6.3,1,3,8.75,100.0,1
STU_2159,7.8,,3,4,8.07,100.0,1
STU_2160,6.5,6.7,3,6,6.27,100.0,1
STU_2161,3.5,7.5,3,3,7.13,100.0,1
STU_2162,11.8,7.1,1,2,10.0,100.0,0
STU_2163,6.4,7.9,4,2,7.41,100.0,1
STU_2164,7.6,5.6,0,6,7.55,100.0,1
STU_2165,8.3,6.3,3,3,9.75,100.0,1
STU_2166,3.7,7.1,5,3,7.92,100.0,1
STU_2167,4.0,9.5,1,2,8.26,98.6,1
STU_2168,3.2,7.1,5,3,5.39,100.0,1
STU_2169,5.1,8.5,2,3,8.7,100.0,1
STU_2170,6.3,7.2,3,3,11.22,100.0,1
STU_2171,14.6,6.6,0,1,10.0,100.0,1
STU_2172,5.4,6.9,3,5,7.27,100.0,1
STU_2173,4.9,7.0,0,10,10.54,100.0,1
STU_2174,5.8,7.9,1,1,7.83,100.0,1
STU_2175,8.0,8.8,1,4,10.0,100.0,1
STU_2176,9.3,7.6,1,5,7.48,100.0,1
STU_2177,2.6,8.6,2,6,7.45,100.0,1
STU_2178,5.8,6.0,6,5,,100.0,1
STU_2179,9.1,6.7,2,2,8.74,100.0,1
STU_2180,5.5,6.3,3,3,7.44,100.0,0
STU_2181,5.2,7.6,2,2,7.57,100.0,1
STU_2182,,6.8,7,4,8.13,100.0,1
STU_2183,5.2,8.1,3,1,7.3,100.0,1
STU_2184,8.0,6.1,0,1,8.12,100.0,1
STU_2185,1.5,7.3,2,0,9.24,94.1,0
STU_2186,8.3,8.0,0,4,8.29,100.0,1
STU_2187,2.9,,2,4,7.62,100.0,1
STU_2188,5.0,9.7,1,2,7.65,100.0,1
STU_2189,4.7,6.9,0,2,8.04,100.0,1
STU_2190,6.6,4.8,0,1,6.8,95.5,1
STU_2191,2.6,7.4,1,1,8.05,100.0,1
STU_2192,6.3,7.2,2,3,8.62,100.0,1
STU_2193,9.1,7.1,1,1,7.91,100.0,1
STU_2194,3.0,8.4,2,4,7.29,100.0,1
STU_2195,5.8,8.1,2,3,7.46,100.0,1
STU_2196,4.3,7.6,2,3,8.58,100.0,1
STU_2197,6.3,7.7,0,2,6.48,100.0,1
STU_2198,5.5,7.1,2,1,6.82,100.0,1
STU_2199,4.3,,3,4,5.87,100.0,1
STU_2200,6.4,5.4,1,4,7.84,100.0,1
STU_2201,8.7,7.4,1,1,8.83,100.0,1
STU_2202,5.2,7.3,2,2,9.4,100.0,1
STU_2203,6.8,8.2,3,4,9.66,100.0,1
STU_2204,3.2,6.2,2,4,6.97,100.0,1
STU_2205,3.8,5.1,2,1,8.1,100.0,1
STU_2206,6.4,7.4,3,7,7.32,100.0,1
STU_2207,8.2,7.5,1,8,9.78,100.0,1
STU_2208,6.1,9.0,4,1,9.36,100.0,1
STU_2209,4.9,5.7,2,5,8.0,100.0,1
STU_2210,5.5,8.6,2,6,7.06,100.0,1
STU_2211,3.2,10.0,1,5,3.66,100.0,1
STU_2212,6.6,6.7,1,4,6.08,100.0,1
STU_2213,7.1,5.7,2,2,5.58,100.0,1
STU_2214,4.7,6.7,3,4,6.06,100.0,1
STU_2215,4.7,7.2,1,3,10.05,100.0,1
STU_2216,6.0,7.9,3,4,6.25,100.0,1
STU_2217,9.4,6.5,2,4,9.795,100.0,1
STU_2218,5.4,9.1,4,1,6.7,100.0,1
STU_2219,18.6,5.9,4,2,10.0,100.0,1
STU_2220,5.1,5.1,2,6,7.73,100.0,1
STU_2221,4.9,8.5,3,7,8.99,100.0,1
STU_2222,4.3,4.5,2,3,8.01,100.0,1
STU_2223,6.8,7.0,1,2,5.42,100.0,1
STU_2224,5.2,10.9,1,3,9.64,100.0,1
STU_2225,4.3,7.2,0,2,8.28,95.4,1
STU_2226,7.9,5.9,1,3,7.65,100.0,1
STU_2227,8.1,7.1,2,2,9.91,100.0,1
STU_2228,4.4,7.1,3,0,7.38,100.0,1
STU_2229,2.1,7.4,2,2,7.63,100.0,1
STU_2230,7.3,8.0,0,4,7.39,100.0,1
STU_2231,4.3,6.0,2,1,9.09,100.0,1
STU_2232,6.9,9.2,2,4,8.78,100.0,1
STU_2233,2.0,7.5,1,4,8.13,100.0,1
STU_2234,7.1,8.1,1,3,6.54,100.0,1
STU_2235,3.3,6.4,1,5,7.36,100.0,1
STU_2236,6.8,8.7,3,5,6.54,100.0,1
STU_2237,5.5,6.9,1,5,9.19,100.0,1
STU_2238,3.8,7.5,2,2,5.91,100.0,1
STU_2239,4.8,6.1,1,4,9.71,100.0,1
STU_2240,6.7,6.0,0,4,9.35,100.0,1
STU_2241,5.7,8.0,4,3,6.7,100.0,1
STU_2242,6.6,6.7,0,3,7.3,100.0,1
STU_2243,9.1,6.2,3,3,6.95,100.0,1
STU_2244,2.7,6.4,0,4,8.32,100.0,1
STU_2245,8.4,8.0,1,5,9.49,100.0,1
STU_2246,11.4,6.4,1,4,10.0,100.0,1
STU_2247,3.9,7.1,0,3,7.28,100.0,1
STU_2248,3.1,7.2,0,4,9.31,100.0,1
STU_2249,5.2,4.9,4,6,9.21,100.0,1
STU_2250,7.2,5.4,1,7,7.57,100.0,1
STU_2251,5.3,7.6,0,3,7.79,100.0,1
STU_2252,8.2,6.3,0,2,9.65,100.0,1
STU_2253,2.9,8.5,3,3,9.07,100.0,1
STU_2254,5.5,8.4,1,4,9.27,100.0,1
STU_2255,3.2,8.1,3,1,10.9,100.0,1
STU_2256,6.2,9.4,2,2,8.46,100.0,1
STU_2257,7.1,7.1,2,5,8.19,100.0,1
STU_2258,4.7,8.0,1,4,9.43,100.0,1
STU_2259,0.8,6.5,1,5,10.19,100.0,1
STU_2260,5.9,10.1,0,3,7.07,100.0,1
STU_2261,,9.6,0,3,7.56,100.0,1
STU_2262,6.2,7.2,5,3,6.58,100.0,1
STU_2263,7.7,7.7,0,5,8.21,100.0,1
STU_2264,3.6,8.8,5,7,8.87,100.0,1
STU_2265,6.7,7.0,1,4,6.66,100.0,1
STU_2266,7.6,6.4,1,4,9.16,100.0,1
STU_2267,2.3,8.2,0,3,7.26,100.0,1
STU_2268,6.1,7.3,1,6,7.16,100.0,0
STU_2269,4.6,7.4,1,1,9.16,100.0,1
STU_2270,5.4,6.2,3,3,7.05,100.0,1
STU_2271,6.1,5.1,0,1,6.12,98.9,1
STU_2272,4.6,7.5,3,2,8.69,100.0,1
STU_2273,4.3,8.3,3,4,7.64,100.0,1
STU_2274,5.6,6.9,3,3,9.24,100.0,1
STU_2275,3.5,8.9,1,3,8.8,100.0,1
STU_2276,3.5,6.4,1,4,5.7,100.0,1
STU_2277,6.7,5.9,2,2,9.38,100.0,1
STU_2278,3.4,7.1,0,3,10.08,100.0,1
STU_2279,6.7,7.1,2,3,9.04,100.0,1
STU_2280,6.3,8.1,2,1,9.09,100.0,1
STU_2281,2.4,6.3,1,5,7.5,100.0,0
STU_2282,4.3,8.8,0,3,7.23,100.0,1
STU_2283,7.6,9.6,3,5,8.05,100.0,1
STU_2284,3.7,7.2,2,0,8.9,100.0,1
STU_2285,4.7,8.7,1,3,8.87,100.0,1
STU_2286,6.3,5.9,1,2,7.27,100.0,0
STU_2287,6.9,8.5,1,2,7.15,100.0,1
STU_2288,5.0,8.5,0,2,6.01,100.0,1
STU_2289,8.8,8.2,3,2,10.0,100.0,1
STU_2290,8.1,7.2,3,6,,100.0,1
STU_2291,8.6,3.7,1,3,7.44,100.0,1
STU_2292,7.3,6.4,2,3,9.87,100.0,1
STU_2293,5.7,6.4,2,2,8.52,100.0,1
STU_2294,4.0,6.0,6,0,8.19,100.0,0
STU_2295,4.0,7.3,1,7,8.8,100.0,1
STU_2296,6.4,6.7,1,4,9.5,100.0,1
STU_2297,6.3,6.2,3,1,5.86,100.0,1
STU_2298,8.0,5.9,2,3,7.12,100.0,1
STU_2299,6.7,6.3,1,5,7.52,100.0,1
STU_2300,2.8,8.5,0,3,6.63,100.0,1
STU_2301,7.4,6.4,1,1,7.48,100.0,1
STU_2302,3.7,6.6,2,0,5.94,93.2,1
STU_2303,4.8,6.7,2,3,8.91,100.0,1
STU_2304,6.0,7.6,1,4,7.18,100.0,1
STU_2305,9.1,7.7,3,3,8.04,100.0,1
STU_2306,11.1,3.5,1,2,7.86,100.0,1
STU_2307,6.6,8.4,2,4,8.47,100.0,1
STU_2308,5.2,8.9,3,1,4.85,100.0,1
STU_2309,6.5,5.9,6,2,8.34,100.0,1
STU_2310,7.1,6.0,4,8,7.47,100.0,1
STU_2311,4.9,6.7,2,1,8.29,100.0,1
STU_2312,8.7,6.3,2,1,6.38,100.0,1
STU_2313,5.9,7.5,0,4,8.3,100.0,1
STU_2314,6.4,4.9,2,3,9.36,100.0,1
STU_2315,6.7,5.9,4,3,8.03,100.0,1
STU_2316,12.6,9.0,1,3,10.0,100.0,1
STU_2317,7.0,6.1,2,2,6.99,100.0,1
STU_2318,4.4,8.7,1,1,8.49,100.0,1
STU_2319,4.5,7.6,3,2,8.48,100.0,1
STU_2320,3.5,,2,4,8.23,100.0,1
STU_2321,6.3,8.0,2,4,7.75,100.0,1
STU_2322,6.9,7.1,2,5,8.04,100.0,1
STU_2323,6.3,6.7,2,2,7.72,100.0,1
STU_2324,17.0,7.5,2,3,10.0,100.0,1
STU_2325,5.5,7.8,2,4,8.71,100.0,1
STU_2326,6.7,8.0,3,2,8.17,100.0,1
STU_2327,3.5,8.6,5,5,9.35,100.0,1
STU_2328,4.8,7.7,4,2,9.14,100.0,1
STU_2329,6.8,5.5,1,4,8.13,100.0,0
STU_2330,7.0,6.6,2,3,8.51,100.0,1
STU_2331,5.0,10.7,0,3,6.65,100.0,1
STU_2332,5.4,8.1,0,1,7.71,100.0,1
STU_2333,2.8,10.0,2,4,8.21,100.0,1
STU_2334,4.9,8.9,0,2,5.9,100.0,1
STU_2335,7.1,7.5,2,2,8.32,100.0,1
STU_2336,6.5,7.6,5,5,6.65,100.0,1
STU_2337,6.4,7.2,1,1,6.78,100.0,1
STU_2338,5.6,5.1,3,3,7.16,100.0,1
STU_2339,5.5,7.2,2,5,7.76,100.0,1
STU_2340,4.3,8.7,4,3,6.21,100.0,1
STU_2341,6.8,6.5,2,4,8.83,100.0,1
STU_2342,6.3,7.7,5,2,8.01,100.0,0
STU_2343,6.4,8.2,2,2,10.11,100.0,1
STU_2344,4.6,6.1,4,0,8.16,100.0,1
STU_2345,1.6,6.7,2,7,8.48,100.0,1
STU_2346,7.5,6.0,0,3,6.78,100.0,1
STU_2347,4.6,6.2,4,6,6.38,100.0,0
STU_2348,3.9,5.7,1,3,8.54,100.0,1
STU_2349,6.7,6.1,1,3,6.49,100.0,1
STU_2350,4.8,8.9,6,3,8.57,100.0,1
STU_2351,7.4,6.1,2,4,9.85,100.0,1
STU_2352,6.6,7.4,1,4,8.93,100.0,0
STU_2353,6.7,6.6,1,3,8.48,100.0,1
STU_2354,3.0,,5,7,8.12,100.0,1
STU_2355,,8.8,3,5,7.34,100.0,1
STU_2356,6.0,,3,3,7.66,100.0,1
STU_2357,4.8,7.6,1,3,7.12,100.0,1
STU_2358,5.8,6.9,3,5,6.22,100.0,1
STU_2359,2.3,5.8,0,3,7.84,92.7,1
STU_2360,6.2,9.5,0,1,9.13,100.0,1
STU_2361,3.6,6.3,5,1,6.25,100.0,1
STU_2362,3.1,8.0,0,1,9.48,100.0,1
STU_2363,2.8,8.5,0,5,9.26,100.0,1
STU_2364,7.5,6.5,3,3,8.28,100.0,1
STU_2365,4.4,8.4,2,4,8.29,100.0,1
STU_2366,8.3,8.1,2,1,7.58,100.0,1
STU_2367,4.5,9.3,3,3,7.85,100.0,1
STU_2368,2.4,6.6,3,4,7.24,100.0,1
STU_2369,3.5,5.7,2,0,7.84,100.0,1
STU_2370,7.7,6.6,5,4,7.97,100.0,1
STU_2371,5.2,7.5,3,3,10.06,100.0,1
STU_2372,4.5,7.3,0,4,8.48,100.0,1
STU_2373,5.8,6.7,5,4,7.55,100.0,1
STU_2374,6.4,4.9,2,1,7.68,100.0,1
STU_2375,7.5,7.8,3,1,6.94,100.0,0
STU_2376,8.1,9.6,0,3,7.14,100.0,1
STU_2377,4.9,7.8,1,2,8.89,100.0,1
STU_2378,3.1,7.9,2,1,7.21,95.3,1
STU_2379,4.8,7.9,2,4,7.06,100.0,1
STU_2380,6.0,7.7,1,5,7.09,100.0,1
STU_2381,3.8,8.3,2,3,6.92,100.0,1
STU_2382,3.8,7.7,3,1,9.15,100.0,1
STU_2383,6.1,6.8,2,5,7.97,100.0,1
STU_2384,5.4,6.2,1,4,7.46,100.0,0
STU_2385,5.6,6.9,2,5,7.84,100.0,1
STU_2386,4.1,7.6,1,3,8.06,100.0,1
STU_2387,5.1,6.8,2,4,6.9,100.0,0
STU_2388,3.8,7.6,0,3,6.13,93.2,1
STU_2389,7.1,7.7,4,2,9.41,100.0,0
STU_2390,7.4,8.2,1,1,8.99,100.0,1
STU_2391,2.2,8.7,3,2,8.25,100.0,1
STU_2392,3.8,7.3,1,2,8.9,100.0,1
STU_2393,2.8,5.6,2,2,10.1,100.0,1
STU_2394,4.3,6.8,1,5,7.16,100.0,1
STU_2395,5.3,7.3,0,4,6.46,100.0,1
STU_2396,2.9,5.0,0,3,,100.0,1
STU_2397,3.8,8.9,1,3,6.04,100.0,1
STU_2398,3.7,7.4,3,2,7.85,100.0,1
STU_2399,5.9,7.7,3,3,7.44,100.0,1
STU_2400,5.6,8.8,1,2,8.61,100.0,1
STU_2401,4.2,6.4,0,0,7.22,97.1,1
STU_2402,5.8,7.9,1,2,9.24,100.0,1
STU_2403,4.5,7.1,1,3,6.9,100.0,1
STU_2404,5.0,7.0,0,4,8.65,100.0,1
STU_2405,8.5,6.3,0,4,7.0,100.0,1
STU_2406,7.9,9.2,0,1,8.46,100.0,1
STU_2407,3.2,6.7,2,1,6.58,96.4,1
STU_2408,7.0,8.0,0,3,7.77,100.0,1
STU_2409,7.0,4.9,2,3,9.39,100.0,0
STU_2410,3.4,8.6,2,3,7.94,100.0,1
STU_2411,7.0,8.5,1,8,9.22,100.0,1
STU_2412,8.3,7.3,4,2,7.77,100.0,1
STU_2413,3.5,6.9,3,2,7.19,100.0,1
STU_2414,3.8,7.7,1,6,8.01,100.0,1
STU_2415,7.3,9.9,2,4,8.54,100.0,1
STU_2416,6.0,,1,1,5.51,92.9,1
STU_2417,6.5,8.1,5,1,8.43,100.0,1
STU_2418,6.1,6.1,5,1,6.67,100.0,1
STU_2419,6.2,7.2,1,2,6.37,100.0,1
STU_2420,3.1,6.9,3,5,8.45,100.0,1
STU_2421,7.4,6.7,3,2,9.41,100.0,1
STU_2422,7.6,7.2,3,2,8.06,100.0,1
STU_2423,5.1,5.8,2,5,6.17,100.0,1
STU_2424,5.4,8.4,3,3,7.0,100.0,1
STU_2425,2.7,5.0,2,0,7.3,89.9,1
STU_2426,6.4,7.8,0,2,8.04,100.0,1
STU_2427,6.5,6.8,2,6,7.71,100.0,1
STU_2428,5.4,5.8,4,4,8.39,100.0,1
STU_2429,7.5,7.4,0,6,9.0,100.0,1
STU_2430,4.9,5.3,4,3,8.21,100.0,1
STU_2431,6.5,7.2,0,0,8.88,100.0,1
STU_2432,3.7,,2,6,7.48,100.0,1
STU_2433,5.5,7.8,0,3,11.76,100.0,1
STU_2434,5.2,6.1,0,6,8.46,100.0,1
STU_2435,5.9,6.7,1,3,,100.0,1
STU_2436,4.8,7.6,3,2,9.91,100.0,1
STU_2437,5.3,6.3,4,1,7.91,100.0,1
STU_2438,7.0,7.1,1,1,7.03,100.0,1
STU_2439,4.7,5.4,1,5,9.37,100.0,1
STU_2440,2.6,8.0,1,3,9.44,100.0,1
STU_2441,8.6,9.3,3,4,7.98,100.0,1
STU_2442,8.0,10.6,0,7,9.91,100.0,1
STU_2443,3.2,7.3,6,6,7.7,100.0,1
STU_2444,6.7,8.1,0,4,8.92,100.0,1
STU_2445,4.6,5.1,0,5,9.62,100.0,0
STU_2446,6.0,9.0,1,4,7.92,100.0,1
STU_2447,6.0,8.1,4,1,8.35,100.0,1
STU_2448,5.1,6.6,0,1,9.03,100.0,1
STU_2449,4.1,8.7,3,2,7.36,100.0,1
STU_2450,4.3,6.9,3,4,6.82,100.0,1
STU_2451,3.9,6.7,0,5,9.4,100.0,1
STU_2452,4.0,7.8,0,2,8.17,100.0,1
STU_2453,5.4,5.9,0,4,7.19,100.0,1
STU_2454,4.2,8.4,2,5,7.91,100.0,1
STU_2455,,5.9,2,1,8.41,100.0,1
STU_2456,8.2,5.9,3,2,5.92,100.0,1
STU_2457,4.5,6.1,1,7,8.66,100.0,1
STU_2458,5.9,8.1,1,6,8.29,100.0,1
STU_2459,6.4,6.5,3,1,9.79,100.0,1
STU_2460,12.6,5.6,0,2,10.0,100.0,1
STU_2461,5.6,6.5,3,8,9.45,100.0,1
STU_2462,6.8,7.2,1,6,7.75,100.0,1
STU_2463,6.4,5.8,1,1,7.97,100.0,1
STU_2464,3.3,5.8,2,1,8.14,90.8,1
STU_2465,7.1,9.7,3,5,10.31,100.0,1
STU_2466,7.1,6.2,2,4,6.31,100.0,1
STU_2467,4.1,6.8,1,4,8.39,100.0,1
STU_2468,5.6,6.8,2,1,7.85,100.0,1
STU_2469,6.7,6.7,4,1,7.77,100.0,1
STU_2470,,7.9,1,4,8.5,100.0,1
STU_2471,7.4,8.3,0,4,9.13,100.0,1
STU_2472,9.8,6.8,2,0,8.44,100.0,1
STU_2473,4.1,5.7,1,3,9.28,100.0,1
STU_2474,3.0,8.7,1,5,7.5,100.0,1
STU_2475,6.0,7.1,4,3,7.74,100.0,1
STU_2476,6.8,9.3,2,2,,100.0,1
STU_2477,5.1,4.5,0,5,10.18,100.0,1
STU_2478,8.1,7.4,3,6,7.58,100.0,1
STU_2479,3.1,9.5,1,2,7.44,100.0,1
STU_2480,6.7,6.8,2,5,8.53,100.0,1
STU_2481,8.8,6.9,2,7,10.0,100.0,1
STU_2482,8.6,7.6,0,4,6.97,100.0,1
STU_2483,9.1,6.5,0,3,9.22,100.0,1
STU_2484,4.1,6.8,2,1,7.44,100.0,1
STU_2485,4.5,,2,3,9.52,100.0,1
STU_2486,7.0,6.4,3,0,7.15,100.0,1
STU_2487,4.8,8.7,3,4,8.68,100.0,1
STU_2488,5.4,7.8,1,5,7.85,100.0,1
STU_2489,5.5,7.5,2,4,6.45,100.0,1
STU_2490,2.0,8.2,1,2,6.1,100.0,1
STU_2491,5.5,6.9,1,3,6.91,100.0,1
STU_2492,4.3,6.3,0,2,8.99,100.0,1
STU_2493,4.6,6.5,2,2,5.47,100.0,1
STU_2494,8.1,7.2,1,1,8.2,100.0,1
STU_2495,3.2,5.9,2,4,8.1,100.0,1
STU_2496,7.0,6.6,1,2,5.78,100.0,0
STU_2497,5.0,6.6,0,5,6.84,100.0,1
STU_2498,5.0,9.7,3,6,6.84,100.0,1
STU_2499,6.9,3.9,2,2,7.86,100.0,1
STU_2500,6.1,7.0,3,4,9.56,100.0,1
STU_2501,6.5,9.3,1,7,9.09,100.0,1
STU_2502,7.2,7.3,2,4,7.37,100.0,1
STU_2503,4.9,8.1,7,3,6.8,100.0,1
